Año,Mes,País destino,Codigo Iso 3166,Femenino,Masculino,Indefinido,Total,Latitud - Longitud
2012,Junio,Perú,604,3842,5030,,8872,"(4.697144,-74.140516)"
2012,Junio,Perú,604,8,13,,21,"(4.815061,-75.736532)"
2012,Junio,Perú,604,236,255,,491,"(6.171601,-75.427454)"
2012,Junio,Perú,604,21,18,,39,"(7.128456,-73.183637)"
2012,Junio,Perú,604,1,1,,2,"(7.818934,-72.453226)"
2012,Junio,Perú,604,2,0,,2,"(7.927209,-72.507910)"
2012,Junio,Palestina,99999,0,1,,1,"(6.171601,-75.427454)"
2012,Junio,Polonia,616,1,0,,1,"(10.445761,-75.516429)"
2012,Junio,Polonia,616,34,40,,74,"(4.697144,-74.140516)"
2012,Junio,Portugal,620,2,2,,4,"(3.541112,-76.384584)"
2012,Junio,Portugal,620,46,23,,69,"(4.697144,-74.140516)"
2012,Junio,Portugal,620,2,2,,4,"(6.171601,-75.427454)"
2012,Junio,Puerto Rico/Territorio de Estados Unidos,630,3,6,,9,"(10.445761,-75.516429)"
2012,Junio,Puerto Rico/Territorio de Estados Unidos,630,14,14,,28,"(10.886611,-74.776708)"
2012,Junio,Puerto Rico/Territorio de Estados Unidos,630,44,24,,68,"(3.541112,-76.384584)"
2012,Junio,Puerto Rico/Territorio de Estados Unidos,630,122,133,,255,"(4.697144,-74.140516)"
2012,Junio,Puerto Rico/Territorio de Estados Unidos,630,12,4,,16,"(4.815061,-75.736532)"
2012,Junio,Puerto Rico/Territorio de Estados Unidos,630,38,37,,75,"(6.171601,-75.427454)"
2012,Junio,Puerto Rico/Territorio de Estados Unidos,630,6,7,,13,"(7.128456,-73.183637)"
2012,Junio,Puerto Rico/Territorio de Estados Unidos,630,0,1,,1,"(7.927209,-72.507910)"
2012,Junio,Qatar,634,2,0,,2,"(4.697144,-74.140516)"
2012,Junio,Qatar,634,1,0,,1,"(6.171601,-75.427454)"
2012,Junio,Reino Unido de Gran Bretaña e Irlanda del Norte,826,1,3,,4,"(10.445761,-75.516429)"
2012,Junio,Reino Unido de Gran Bretaña e Irlanda del Norte,826,6,2,,8,"(10.886611,-74.776708)"
2012,Junio,Reino Unido de Gran Bretaña e Irlanda del Norte,826,1,1,,2,"(12.586067,-81.702563)"
2012,Junio,Reino Unido de Gran Bretaña e Irlanda del Norte,826,67,42,,109,"(3.541112,-76.384584)"
2012,Junio,Reino Unido de Gran Bretaña e Irlanda del Norte,826,932,614,,1546,"(4.697144,-74.140516)"
2012,Junio,Reino Unido de Gran Bretaña e Irlanda del Norte,826,60,38,,98,"(6.171601,-75.427454)"
2012,Junio,Federación de Rusia,643,0,1,,1,"(11.360009,-72.129330)"
2012,Junio,Federación de Rusia,643,0,1,,1,"(3.541112,-76.384584)"
2012,Junio,Federación de Rusia,643,133,143,,276,"(4.697144,-74.140516)"
2012,Junio,Federación de Rusia,643,1,0,,1,"(6.171601,-75.427454)"
2012,Junio,República Dominicana,214,6,10,,16,"(10.445761,-75.516429)"
2012,Junio,República Dominicana,214,70,43,,113,"(10.886611,-74.776708)"
2012,Junio,República Dominicana,214,331,293,,624,"(3.541112,-76.384584)"
2012,Junio,República Dominicana,214,1509,1432,,2941,"(4.697144,-74.140516)"
2012,Junio,República Dominicana,214,16,10,,26,"(4.815061,-75.736532)"
2012,Junio,República Dominicana,214,444,283,,727,"(6.171601,-75.427454)"
2012,Junio,República Dominicana,214,14,21,,35,"(7.128456,-73.183637)"
2012,Junio,República Dominicana,214,5,2,,7,"(7.927209,-72.507910)"
2012,Junio,Rumania,642,8,5,,13,"(4.697144,-74.140516)"
2012,Junio,Santo Tomé y Príncipe,678,0,1,,1,"(6.171601,-75.427454)"
2012,Junio,Serbia,688,2,0,,2,"(4.697144,-74.140516)"
2012,Junio,Singapur,702,17,26,,43,"(4.697144,-74.140516)"
2012,Junio,Singapur,702,0,1,,1,"(6.171601,-75.427454)"
2012,Junio,Sri Lanka,144,1,0,,1,"(4.697144,-74.140516)"
2012,Junio,Sudáfrica,710,0,1,,1,"(10.445761,-75.516429)"
2012,Junio,Sudáfrica,710,1,0,,1,"(10.886611,-74.776708)"
2012,Junio,Sudáfrica,710,9,21,,30,"(4.697144,-74.140516)"
2012,Junio,Sudán,736,2,0,,2,"(4.697144,-74.140516)"
2012,Junio,Sudán,736,0,1,,1,"(6.171601,-75.427454)"
2012,Junio,Suecia,752,1,0,,1,"(10.445761,-75.516429)"
2012,Junio,Suecia,752,2,1,,3,"(12.586067,-81.702563)"
2012,Junio,Suecia,752,6,5,,11,"(3.541112,-76.384584)"
2012,Junio,Suecia,752,81,85,,166,"(4.697144,-74.140516)"
2012,Junio,Suecia,752,0,1,,1,"(4.815061,-75.736532)"
2012,Junio,Suecia,752,7,5,,12,"(6.171601,-75.427454)"
2012,Junio,Suiza,756,2,1,,3,"(10.445761,-75.516429)"
2012,Junio,Suiza,756,50,19,,69,"(3.541112,-76.384584)"
2012,Junio,Suiza,756,252,162,,414,"(4.697144,-74.140516)"
2012,Junio,Suiza,756,12,11,,23,"(6.171601,-75.427454)"
2012,Junio,Surinam,740,4,5,,9,"(4.697144,-74.140516)"
2012,Junio,Surinam,740,2,1,,3,"(6.171601,-75.427454)"
2012,Junio,Taiwán,158,4,1,,5,"(4.697144,-74.140516)"
2012,Junio,Tailandia,764,32,35,,67,"(4.697144,-74.140516)"
2012,Junio,Togo,768,0,2,,2,"(4.697144,-74.140516)"
2012,Junio,Trinidad y Tobago,780,2,3,,5,"(10.445761,-75.516429)"
2012,Junio,Trinidad y Tobago,780,1,0,,1,"(10.886611,-74.776708)"
2012,Junio,Trinidad y Tobago,780,13,7,,20,"(3.541112,-76.384584)"
2012,Junio,Trinidad y Tobago,780,27,30,,57,"(4.697144,-74.140516)"
2012,Junio,Trinidad y Tobago,780,1,0,,1,"(4.815061,-75.736532)"
2012,Junio,Trinidad y Tobago,780,12,6,,18,"(6.171601,-75.427454)"
2012,Junio,Trinidad y Tobago,780,2,2,,4,"(7.128456,-73.183637)"
2012,Junio,Trinidad y Tobago,780,0,1,,1,"(7.927209,-72.507910)"
2012,Junio,Túnez,788,4,5,,9,"(4.697144,-74.140516)"
2012,Junio,Túnez,788,1,0,,1,"(7.818934,-72.453226)"
2012,Junio,Turquía,792,6,4,,10,"(3.541112,-76.384584)"
2012,Junio,Turquía,792,67,84,,151,"(4.697144,-74.140516)"
2012,Junio,Ucrania,804,0,1,,1,"(3.541112,-76.384584)"
2012,Junio,Ucrania,804,3,13,,16,"(4.697144,-74.140516)"
2012,Junio,Uganda,800,0,2,,2,"(3.541112,-76.384584)"
2012,Junio,Uganda,800,0,1,,1,"(4.697144,-74.140516)"
2012,Junio,Uruguay,858,0,1,,1,"(10.445761,-75.516429)"
2012,Junio,Uruguay,858,1,2,,3,"(10.886611,-74.776708)"
2012,Junio,Uruguay,858,0,4,,4,"(3.541112,-76.384584)"
2012,Junio,Uruguay,858,48,66,,114,"(4.697144,-74.140516)"
2012,Junio,Uruguay,858,5,6,,11,"(6.171601,-75.427454)"
2012,Junio,Uruguay,858,0,1,,1,"(7.128456,-73.183637)"
2012,Junio,Venezuela,862,7,11,,18,"(10.445761,-75.516429)"
2012,Junio,Venezuela,862,11,20,,31,"(10.886611,-74.776708)"
2012,Junio,Venezuela,862,7752,6969,,14721,"(11.360009,-72.129330)"
2012,Junio,Venezuela,862,1,2,,3,"(12.586067,-81.702563)"
2012,Junio,Venezuela,862,18,10,,28,"(3.541112,-76.384584)"
2012,Junio,Venezuela,862,2701,3312,,6013,"(4.697144,-74.140516)"
2012,Junio,Venezuela,862,2,2,,4,"(4.815061,-75.736532)"
2012,Junio,Venezuela,862,334,366,,700,"(6.171601,-75.427454)"
2012,Junio,Venezuela,862,194,221,,415,"(6.185799,-67.483929)"
2012,Junio,Venezuela,862,1512,1382,,2894,"(7.088729,-70.740253)"
2012,Junio,Venezuela,862,144,104,,248,"(7.128456,-73.183637)"
2012,Junio,Venezuela,862,8618,8237,,16855,"(7.818934,-72.453226)"
2012,Junio,Venezuela,862,0,1,,1,"(7.927209,-72.507910)"
2012,Junio,Vietnam,704,2,3,,5,"(4.697144,-74.140516)"
2012,Junio,República Árabe de Yemen,887,1,0,,1,"(3.541112,-76.384584)"
2012,Junio,República Árabe de Yemen,887,0,1,,1,"(4.697144,-74.140516)"
2012,Junio,Zambia,894,0,1,,1,"(10.886611,-74.776708)"
2012,Junio,Anguila/Territorio Británico de Ultramar,660,1,0,,1,"(6.171601,-75.427454)"
2012,Junio,Desconocido,99999,1,0,,1,"(3.541112,-76.384584)"
2012,Junio,Desconocido,99999,6,11,,17,"(4.697144,-74.140516)"
2012,Junio,Desconocido,99999,0,1,,1,"(6.171601,-75.427454)"
2012,Julio,Afganistán,4,0,1,,1,"(10.886611,-74.776708)"
2012,Julio,Afganistán,4,5,29,,34,"(4.697144,-74.140516)"
2012,Julio,Albania,8,1,0,,1,"(4.697144,-74.140516)"
2012,Julio,Alemania,276,2,0,,2,"(0.814836,-77.662532)"
2012,Julio,Alemania,276,1,1,,2,"(10.445761,-75.516429)"
2012,Julio,Alemania,276,0,1,,1,"(10.886611,-74.776708)"
2012,Julio,Alemania,276,46,31,,77,"(3.541112,-76.384584)"
2012,Julio,Alemania,276,1053,887,,1940,"(4.697144,-74.140516)"
2012,Julio,Alemania,276,21,6,,27,"(6.171601,-75.427454)"
2012,Julio,Alemania,276,0,1,,1,"(7.128456,-73.183637)"
2012,Julio,Andorra,20,0,1,,1,"(4.697144,-74.140516)"
2012,Julio,Angola,24,2,11,,13,"(4.697144,-74.140516)"
2012,Julio,Antigua y Barbuda,28,1,5,,6,"(4.697144,-74.140516)"
2012,Julio,Países Bajos,528,1,2,,3,"(10.445761,-75.516429)"
2012,Julio,Países Bajos,528,5,2,,7,"(10.886611,-74.776708)"
2012,Julio,Países Bajos,528,0,1,,1,"(12.586067,-81.702563)"
2012,Julio,Países Bajos,528,40,21,,61,"(3.541112,-76.384584)"
2012,Julio,Países Bajos,528,188,123,,311,"(4.697144,-74.140516)"
2012,Julio,Países Bajos,528,7,6,,13,"(4.815061,-75.736532)"
2012,Julio,Países Bajos,528,39,23,,62,"(6.171601,-75.427454)"
2012,Julio,Países Bajos,528,2,0,,2,"(7.128456,-73.183637)"
2012,Julio,Arabia Saudita,682,0,1,,1,"(10.445761,-75.516429)"
2012,Julio,Arabia Saudita,682,1,22,,23,"(4.697144,-74.140516)"
2012,Julio,Arabia Saudita,682,3,4,,7,"(6.171601,-75.427454)"
2012,Julio,Argelia,12,0,1,,1,"(3.541112,-76.384584)"
2012,Julio,Argelia,12,2,8,,10,"(4.697144,-74.140516)"
2012,Julio,Argelia,12,0,1,,1,"(7.128456,-73.183637)"
2012,Julio,Argentina,32,0,4,,4,"(0.25129,-76.875963)"
2012,Julio,Argentina,32,16,30,,46,"(0.814836,-77.662532)"
2012,Julio,Argentina,32,9,6,,15,"(10.445761,-75.516429)"
2012,Julio,Argentina,32,43,33,,76,"(10.886611,-74.776708)"
2012,Julio,Argentina,32,2,1,,3,"(12.586067,-81.702563)"
2012,Julio,Argentina,32,128,115,,243,"(3.541112,-76.384584)"
2012,Julio,Argentina,32,2391,2530,,4921,"(4.697144,-74.140516)"
2012,Julio,Argentina,32,11,26,,37,"(4.815061,-75.736532)"
2012,Julio,Argentina,32,156,113,,269,"(6.171601,-75.427454)"
2012,Julio,Argentina,32,11,7,,18,"(7.128456,-73.183637)"
2012,Julio,Argentina,32,0,4,,4,"(7.818934,-72.453226)"
2012,Julio,Argentina,32,0,1,,1,"(7.927209,-72.507910)"
2012,Julio,Aruba,533,1,1,,2,"(10.445761,-75.516429)"
2012,Julio,Aruba,533,20,12,,32,"(10.886611,-74.776708)"
2012,Julio,Aruba,533,114,83,,197,"(11.528919,-72.919681)"
2012,Julio,Aruba,533,41,30,,71,"(3.541112,-76.384584)"
2012,Julio,Aruba,533,991,903,,1894,"(4.697144,-74.140516)"
2012,Julio,Aruba,533,3,2,,5,"(4.815061,-75.736532)"
2012,Julio,Aruba,533,49,31,,80,"(6.171601,-75.427454)"
2012,Julio,Aruba,533,9,22,,31,"(7.128456,-73.183637)"
2012,Julio,Australia,36,1,0,,1,"(10.445761,-75.516429)"
2012,Julio,Australia,36,3,2,,5,"(10.886611,-74.776708)"
2012,Julio,Australia,36,10,8,,18,"(3.541112,-76.384584)"
2012,Julio,Australia,36,238,165,,403,"(4.697144,-74.140516)"
2012,Julio,Australia,36,21,18,,39,"(6.171601,-75.427454)"
2012,Julio,Australia,36,1,0,,1,"(7.128456,-73.183637)"
2012,Julio,Austria,40,0,1,,1,"(3.541112,-76.384584)"
2012,Julio,Austria,40,59,53,,112,"(4.697144,-74.140516)"
2012,Julio,Austria,40,1,0,,1,"(6.171601,-75.427454)"
2012,Julio,Azerbaiyán,31,0,3,,3,"(4.697144,-74.140516)"
2012,Julio,Bahamas,44,7,5,,12,"(10.445761,-75.516429)"
2012,Julio,Bahamas,44,2,4,,6,"(10.886611,-74.776708)"
2012,Julio,Bahamas,44,54,32,,86,"(3.541112,-76.384584)"
2012,Julio,Bahamas,44,53,57,,110,"(4.697144,-74.140516)"
2012,Julio,Bahamas,44,5,5,,10,"(4.815061,-75.736532)"
2012,Julio,Bahamas,44,31,25,,56,"(6.171601,-75.427454)"
2012,Julio,Bahamas,44,3,1,,4,"(7.927209,-72.507910)"
2012,Julio,Bahréin,48,1,4,,5,"(4.697144,-74.140516)"
2012,Julio,Barbados,52,0,1,,1,"(3.541112,-76.384584)"
2012,Julio,Barbados,52,2,6,,8,"(4.697144,-74.140516)"
2012,Julio,Barbados,52,1,2,,3,"(6.171601,-75.427454)"
2012,Julio,Barbados,52,2,3,,5,"(7.128456,-73.183637)"
2012,Julio,República de Belarús,112,1,0,,1,"(11.360009,-72.129330)"
2012,Julio,República de Belarús,112,2,1,,3,"(3.541112,-76.384584)"
2012,Julio,República de Belarús,112,3,1,,4,"(4.697144,-74.140516)"
2012,Julio,República de Belarús,112,3,2,,5,"(7.818934,-72.453226)"
2012,Julio,Bélgica,56,2,0,,2,"(10.445761,-75.516429)"
2012,Julio,Bélgica,56,13,11,,24,"(3.541112,-76.384584)"
2012,Julio,Bélgica,56,108,72,,180,"(4.697144,-74.140516)"
2012,Julio,Bélgica,56,6,5,,11,"(6.171601,-75.427454)"
2012,Julio,Belice,84,1,1,,2,"(3.541112,-76.384584)"
2012,Julio,Belice,84,2,1,,3,"(4.697144,-74.140516)"
2012,Julio,Benín,204,1,4,,5,"(4.697144,-74.140516)"
2012,Julio,Bermudas/Territorio Británico de Ultramar,60,3,1,,4,"(4.697144,-74.140516)"
2012,Julio,Bermudas/Territorio Británico de Ultramar,60,1,0,,1,"(4.815061,-75.736532)"
2012,Julio,Bolivia,68,2,6,,8,"(0.814836,-77.662532)"
2012,Julio,Bolivia,68,0,1,,1,"(10.445761,-75.516429)"
2012,Julio,Bolivia,68,1,3,,4,"(10.886611,-74.776708)"
2012,Julio,Bolivia,68,21,29,,50,"(3.541112,-76.384584)"
2012,Julio,Bolivia,68,189,291,,480,"(4.697144,-74.140516)"
2012,Julio,Bolivia,68,7,19,,26,"(6.171601,-75.427454)"
2012,Julio,Brasil,76,100,131,,231,"(-4.197703,-69.941278)"
2012,Julio,Brasil,76,0,1,,1,"(0.814836,-77.662532)"
2012,Julio,Brasil,76,5,7,,12,"(10.445761,-75.516429)"
2012,Julio,Brasil,76,11,14,,25,"(10.886611,-74.776708)"
2012,Julio,Brasil,76,3,1,,4,"(12.586067,-81.702563)"
2012,Julio,Brasil,76,29,30,,59,"(3.541112,-76.384584)"
2012,Julio,Brasil,76,2018,2864,,4882,"(4.697144,-74.140516)"
2012,Julio,Brasil,76,1,3,,4,"(4.815061,-75.736532)"
2012,Julio,Brasil,76,43,88,,131,"(6.171601,-75.427454)"
2012,Julio,Brasil,76,2,1,,3,"(7.128456,-73.183637)"
2012,Julio,Bulgaria,100,0,1,,1,"(4.697144,-74.140516)"
2012,Julio,Islas Caimán/Territorio Británico de Ultramar,136,1,1,,2,"(10.445761,-75.516429)"
2012,Julio,Islas Caimán/Territorio Británico de Ultramar,136,1,0,,1,"(10.886611,-74.776708)"
2012,Julio,Islas Caimán/Territorio Británico de Ultramar,136,24,13,,37,"(12.586067,-81.702563)"
2012,Julio,Islas Caimán/Territorio Británico de Ultramar,136,1,0,,1,"(3.541112,-76.384584)"
2012,Julio,Islas Caimán/Territorio Británico de Ultramar,136,1,1,,2,"(6.171601,-75.427454)"
2012,Julio,Camboya,116,1,1,,2,"(4.697144,-74.140516)"
2012,Julio,Camerún,120,0,1,,1,"(4.697144,-74.140516)"
2012,Julio,Camerún,120,1,0,,1,"(6.171601,-75.427454)"
2012,Julio,Canadá,124,16,12,,28,"(10.445761,-75.516429)"
2012,Julio,Canadá,124,14,7,,21,"(10.886611,-74.776708)"
2012,Julio,Canadá,124,69,44,,113,"(3.541112,-76.384584)"
2012,Julio,Canadá,124,1,3,,4,"(4.452882,-75.766298)"
2012,Julio,Canadá,124,1859,1650,,3509,"(4.697144,-74.140516)"
2012,Julio,Canadá,124,2,0,,2,"(4.815061,-75.736532)"
2012,Julio,Canadá,124,112,111,,223,"(6.171601,-75.427454)"
2012,Julio,Canadá,124,3,3,,6,"(7.128456,-73.183637)"
2012,Julio,Canadá,124,1,0,,1,"(7.927209,-72.507910)"
2012,Julio,Chad,148,1,0,,1,"(4.697144,-74.140516)"
2012,Julio,España,724,4,2,,6,"(10.445761,-75.516429)"
2012,Julio,España,724,3,5,,8,"(10.886611,-74.776708)"
2012,Julio,España,724,1631,1015,,2646,"(3.541112,-76.384584)"
2012,Julio,España,724,0,3,,3,"(4.452882,-75.766298)"
2012,Julio,España,724,6574,4963,,11537,"(4.697144,-74.140516)"
2012,Julio,España,724,0,2,,2,"(4.815061,-75.736532)"
2012,Julio,España,724,484,369,,853,"(6.171601,-75.427454)"
2012,Julio,España,724,0,1,,1,"(7.128456,-73.183637)"
2012,Julio,República Democrática del Congo,180,0,2,,2,"(4.697144,-74.140516)"
2012,Julio,República Democrática del Congo,180,0,2,,2,"(6.171601,-75.427454)"
2012,Julio,República de Corea,410,0,1,,1,"(3.541112,-76.384584)"
2012,Julio,República de Corea,410,14,20,,34,"(4.697144,-74.140516)"
2012,Julio,Costa de Marfil,384,0,1,,1,"(4.697144,-74.140516)"
2012,Julio,Costa Rica,188,0,5,,5,"(10.408582,-75.538003)"
2012,Julio,Costa Rica,188,9,15,,24,"(10.445761,-75.516429)"
2012,Julio,Costa Rica,188,23,28,,51,"(10.886611,-74.776708)"
2012,Julio,Costa Rica,188,3,31,,34,"(12.5744111,-81.703935)"
2012,Julio,Costa Rica,188,7,6,,13,"(12.586067,-81.702563)"
2012,Julio,Costa Rica,188,74,55,,129,"(3.541112,-76.384584)"
2012,Julio,Costa Rica,188,735,906,,1641,"(4.697144,-74.140516)"
2012,Julio,Costa Rica,188,6,2,,8,"(4.815061,-75.736532)"
2012,Julio,Costa Rica,188,188,201,,389,"(6.171601,-75.427454)"
2012,Julio,Costa Rica,188,5,6,,11,"(7.128456,-73.183637)"
2012,Julio,Costa Rica,188,0,1,,1,"(7.927209,-72.507910)"
2012,Julio,Croacia,191,2,0,,2,"(4.697144,-74.140516)"
2012,Julio,Cuba,192,20,25,,45,"(10.445761,-75.516429)"
2012,Julio,Cuba,192,14,13,,27,"(10.886611,-74.776708)"
2012,Julio,Cuba,192,2,2,,4,"(12.586067,-81.702563)"
2012,Julio,Cuba,192,292,186,,478,"(3.541112,-76.384584)"
2012,Julio,Cuba,192,885,714,,1599,"(4.697144,-74.140516)"
2012,Julio,Cuba,192,3,1,,4,"(4.815061,-75.736532)"
2012,Julio,Cuba,192,130,114,,244,"(6.171601,-75.427454)"
2012,Julio,Cuba,192,24,14,,38,"(7.128456,-73.183637)"
2012,Julio,Curazao,99999,1,0,,1,"(10.445761,-75.516429)"
2012,Julio,Curazao,99999,6,4,,10,"(10.886611,-74.776708)"
2012,Julio,Curazao,99999,22,15,,37,"(3.541112,-76.384584)"
2012,Julio,Curazao,99999,593,554,,1147,"(4.697144,-74.140516)"
2012,Julio,Curazao,99999,1,0,,1,"(4.815061,-75.736532)"
2012,Julio,Curazao,99999,116,64,,180,"(6.171601,-75.427454)"
2012,Julio,Curazao,99999,2,1,,3,"(7.128456,-73.183637)"
2012,Julio,Curazao,99999,1,0,,1,"(7.927209,-72.507910)"
2012,Julio,República Checa,203,1,2,,3,"(3.541112,-76.384584)"
2012,Julio,República Checa,203,11,6,,17,"(4.697144,-74.140516)"
2012,Julio,República Checa,203,0,1,,1,"(6.171601,-75.427454)"
2012,Julio,Chile,152,18,18,,36,"(0.814836,-77.662532)"
2012,Julio,Chile,152,3,9,,12,"(10.445761,-75.516429)"
2012,Julio,Chile,152,25,23,,48,"(10.886611,-74.776708)"
2012,Julio,Chile,152,3,2,,5,"(12.586067,-81.702563)"
2012,Julio,Chile,152,221,188,,409,"(3.541112,-76.384584)"
2012,Julio,Chile,152,1974,1996,,3970,"(4.697144,-74.140516)"
2012,Julio,Chile,152,32,25,,57,"(4.815061,-75.736532)"
2012,Julio,Chile,152,89,81,,170,"(6.171601,-75.427454)"
2012,Julio,Chile,152,15,13,,28,"(7.128456,-73.183637)"
2012,Julio,China,156,1,5,,6,"(3.541112,-76.384584)"
2012,Julio,China,156,199,401,,600,"(4.697144,-74.140516)"
2012,Julio,China,156,9,12,,21,"(6.171601,-75.427454)"
2012,Julio,Chipre,196,1,2,,3,"(6.171601,-75.427454)"
2012,Julio,Dinamarca,208,1,3,,4,"(3.541112,-76.384584)"
2012,Julio,Dinamarca,208,19,20,,39,"(4.697144,-74.140516)"
2012,Julio,Dinamarca,208,2,0,,2,"(6.171601,-75.427454)"
2012,Julio,Dinamarca,208,1,0,,1,"(7.128456,-73.183637)"
2012,Julio,Dominica,212,5,2,,7,"(4.697144,-74.140516)"
2012,Julio,Ecuador,218,650,773,,1423,"(0.25129,-76.875963)"
2012,Julio,Ecuador,218,12548,11811,,24359,"(0.814836,-77.662532)"
2012,Julio,Ecuador,218,124,124,,248,"(1.813928,-78.763924)"
2012,Julio,Ecuador,218,8,6,,14,"(10.445761,-75.516429)"
2012,Julio,Ecuador,218,5,8,,13,"(10.886611,-74.776708)"
2012,Julio,Ecuador,218,1,2,,3,"(12.586067,-81.702563)"
2012,Julio,Ecuador,218,846,843,,1689,"(3.541112,-76.384584)"
2012,Julio,Ecuador,218,2220,3757,,5977,"(4.697144,-74.140516)"
2012,Julio,Ecuador,218,1,2,,3,"(4.815061,-75.736532)"
2012,Julio,Ecuador,218,485,584,,1069,"(6.171601,-75.427454)"
2012,Julio,Ecuador,218,6,7,,13,"(7.128456,-73.183637)"
2012,Julio,Ecuador,218,2,1,,3,"(7.927209,-72.507910)"
2012,Julio,Egipto,818,1,1,,2,"(10.886611,-74.776708)"
2012,Julio,Egipto,818,68,60,,128,"(4.697144,-74.140516)"
2012,Julio,El Salvador,222,3,5,,8,"(10.445761,-75.516429)"
2012,Julio,El Salvador,222,7,9,,16,"(10.886611,-74.776708)"
2012,Julio,El Salvador,222,0,1,,1,"(12.586067,-81.702563)"
2012,Julio,El Salvador,222,54,45,,99,"(3.541112,-76.384584)"
2012,Julio,El Salvador,222,864,923,,1787,"(4.697144,-74.140516)"
2012,Julio,El Salvador,222,21,36,,57,"(6.171601,-75.427454)"
2012,Julio,El Salvador,222,0,1,,1,"(7.128456,-73.183637)"
2012,Julio,Emiratos Árabes,784,3,1,,4,"(3.541112,-76.384584)"
2012,Julio,Emiratos Árabes,784,44,111,,155,"(4.697144,-74.140516)"
2012,Julio,Emiratos Árabes,784,7,9,,16,"(6.171601,-75.427454)"
2012,Julio,Eritrea,232,0,1,,1,"(4.697144,-74.140516)"
2012,Julio,Eslovenia,705,0,1,,1,"(10.886611,-74.776708)"
2012,Julio,Eslovenia,705,1,0,,1,"(3.541112,-76.384584)"
2012,Julio,Eslovenia,705,3,1,,4,"(4.697144,-74.140516)"
2012,Julio,Estados Unidos de América,840,1902,1752,,3654,"(10.445761,-75.516429)"
2012,Julio,Estados Unidos de América,840,2309,2174,,4483,"(10.886611,-74.776708)"
2012,Julio,Estados Unidos de América,840,34,32,,66,"(12.586067,-81.702563)"
2012,Julio,Estados Unidos de América,840,6085,4451,,10536,"(3.541112,-76.384584)"
2012,Julio,Estados Unidos de América,840,528,434,,962,"(4.452882,-75.766298)"
2012,Julio,Estados Unidos de América,840,31662,28079,,59741,"(4.697144,-74.140516)"
2012,Julio,Estados Unidos de América,840,285,185,,470,"(4.815061,-75.736532)"
2012,Julio,Estados Unidos de América,840,6287,5000,,11287,"(6.171601,-75.427454)"
2012,Julio,Estados Unidos de América,840,123,91,,214,"(7.128456,-73.183637)"
2012,Julio,Estados Unidos de América,840,8,10,,18,"(7.927209,-72.507910)"
2012,Julio,Estonia,233,0,3,,3,"(3.541112,-76.384584)"
2012,Julio,Etiopia,231,1,1,,2,"(4.697144,-74.140516)"
2012,Julio,Filipinas,608,8,6,,14,"(4.697144,-74.140516)"
2012,Julio,Filipinas,608,1,0,,1,"(6.171601,-75.427454)"
2012,Julio,Finlandia,246,7,4,,11,"(4.697144,-74.140516)"
2012,Julio,Francia,250,0,1,,1,"(10.445761,-75.516429)"
2012,Julio,Francia,250,3,0,,3,"(10.886611,-74.776708)"
2012,Julio,Francia,250,38,23,,61,"(3.541112,-76.384584)"
2012,Julio,Francia,250,1668,1323,,2991,"(4.697144,-74.140516)"
2012,Julio,Francia,250,39,21,,60,"(6.171601,-75.427454)"
2012,Julio,Gabón,266,1,4,,5,"(4.697144,-74.140516)"
2012,Julio,Georgia,268,6,1,,7,"(4.697144,-74.140516)"
2012,Julio,Ghana,288,3,3,,6,"(4.697144,-74.140516)"
2012,Julio,Granada,308,0,1,,1,"(4.697144,-74.140516)"
2012,Julio,Grecia,300,11,10,,21,"(4.697144,-74.140516)"
2012,Julio,Grecia,300,3,1,,4,"(6.171601,-75.427454)"
2012,Julio,Guatemala,320,1,8,,9,"(10.445761,-75.516429)"
2012,Julio,Guatemala,320,10,17,,27,"(10.886611,-74.776708)"
2012,Julio,Guatemala,320,37,63,,100,"(3.541112,-76.384584)"
2012,Julio,Guatemala,320,168,246,,414,"(4.697144,-74.140516)"
2012,Julio,Guatemala,320,7,11,,18,"(4.815061,-75.736532)"
2012,Julio,Guatemala,320,69,102,,171,"(6.171601,-75.427454)"
2012,Julio,Guatemala,320,3,2,,5,"(7.128456,-73.183637)"
2012,Julio,Guyana,328,0,1,,1,"(10.886611,-74.776708)"
2012,Julio,Guyana,328,0,8,,8,"(10.971302,-74.765397)"
2012,Julio,Guyana,328,2,1,,3,"(3.541112,-76.384584)"
2012,Julio,Guyana,328,1,1,,2,"(4.697144,-74.140516)"
2012,Julio,Guyana,328,1,1,,2,"(6.171601,-75.427454)"
2012,Julio,Guinea,324,0,7,,7,"(4.697144,-74.140516)"
2012,Julio,Guinea Ecuatorial,226,4,11,,15,"(4.697144,-74.140516)"
2012,Julio,Haití,332,0,6,,6,"(10.886611,-74.776708)"
2012,Julio,Haití,332,0,1,,1,"(3.541112,-76.384584)"
2012,Julio,Haití,332,5,18,,23,"(4.697144,-74.140516)"
2012,Julio,Haití,332,1,5,,6,"(6.171601,-75.427454)"
2012,Julio,Honduras,340,2,8,,10,"(10.445761,-75.516429)"
2012,Julio,Honduras,340,6,13,,19,"(10.886611,-74.776708)"
2012,Julio,Honduras,340,0,11,,11,"(12.5744111,-81.703935)"
2012,Julio,Honduras,340,1,1,,2,"(12.586067,-81.702563)"
2012,Julio,Honduras,340,14,28,,42,"(3.541112,-76.384584)"
2012,Julio,Honduras,340,67,154,,221,"(4.697144,-74.140516)"
